date,journalist,link,selected_by_day,tweet
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537350481094660098,,Chamberland assiste au procès depuis que la défense a entrepris sa preuve. On l'a souvent vu dans la salle de débordement #Magnotta
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537350251389399040,,Rapport de Chamberland est distribué au jury. Il est daté du 16 octobre 2014 #Magnotta
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537349902188433408,,Chamberland a été appelé à faire contre-expertise dans le dossier #Magnotta. A préparé un rapport de 9 pages.
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537349522515427328,,"Procès #Magnotta reprend. Le Dr Gilles Chamberland, déclaré expert en psychiatrie légale avant la pause, entreprend son témoignage."
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537341657944166401,,"Le Dr Chamberland est déclaré expert en psychiatrie légale. Il témoignera à ce titre après la pause, soit dans 20 minutes #Magnotta"
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537340976420098048,,"Chamberland est un psy connu. 85 entrevues depuis le 1er janvier 2014, selon compilation faite par l'Institut Pinel #Magnotta"
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537340019355426816,,Chamberland a témoigné environ 500 fois devant un tribunal (en excluant tribunaux administratifs) #Magnotta
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537338094970994690,,Chamberland est médecin psychiatre et directeur des services professionnels à l'Institut Philippe-Pinel de Montréal #Magnotta
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537337767408435200,,Couronne veut que Dr Chamberland soit déclaré expert en psychiatrie légale. #Magnotta
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537337436687568896,,Nouveau témoin de la Couronne est le psychiatre Gilles Chamberland. #Magnotta
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537337320975122434,,Fin du contre-interrogatoire du policier Derome. #Magnotta
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537335394367717376,,"#Magnotta demande plutôt du 420, soit du cannabis, mais son répondant n'en a pas. #Magnotta dit qu'il en trouvera -Derome"
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537335044139134977,,"Derome explique qu'au départ, un répondant de #Magnotta lui offre 1 g. de blow (et non glow), soit de la coke, mais Magnotta décline"
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537334677863137281,,"Il est «clair que M. #Magnotta fait usage de cannabis», mais pas d'autres drogues, a conclu Derome dans son rapport"
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537334428855697408,,"Jury de retour. En contre-interro, Me Leclair demande au policier Derome de lire son rapport. Il s'exécute. #Magnotta"
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537332786974441472,,"Fin de l'interrogatoire de Derome. Avocat de #Magnotta veut parler au juge en l'absence du jury, qui se retire sur ce."
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537332531021246465,,"«New dimension» et «white rhino (?)» font aussi référence à des sortes de marijuana, précise Derome. #Magnotta"
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537332176606359552,,"Derome explique que glow=cocaïne, herbe ou 420 = mari, pow=cocaïne #Magnotta"
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537331655779037184,,Derome est déclaré expert «en terminologie des drogues de rue». Il commence son témoignage. #Magnotta
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537331450442702848,,"Derome explique que les trafiquants utilisent des termes codés pour parler drogue par textos dans 99,9% des cas #Magnotta"
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537331173085970434,,"Derome explique qu'on lui a demandé d'analyser les textos dont il a été question, pour déterminer termes reliés au trafic de stups #Magnotta"
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537330767748407296,,"Nouveau témoin de la Couronne en contre-preuve est Francis Derome, enquêteur du SPVM spécialisé dans les stupéfiants #Magnotta"
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537330518334124032,,"Couronne a terminé son interrogatoire. Pas de contre-interro. Tableau des textos a été déposé, mais aucun présenté de vive voix #Magnotta"
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537328423610630145,,"Bourque dit qu'avec ces textos, la police s'intéressait à la consommation de drogues de #Magnotta"
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537328034869940225,,"Bourque, appelé à la barre par la Couronne cette fois, a préparé un tableau de textos échangés par #Magnotta"
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537327695794036740,,"Procès #Magnotta reprend. Retour à la barre des témoins de l'enquêteur Michel Bourque, dernier témoin de la défense."
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537300137480318976,,Fin du contre-interrogatoire du Dr Joel Paris. Pause du midi #Magnotta
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537298516235018241,,Le Dr Paris admet que son diagnostic de trouble de la personnalité limite pour #Magnotta était «provisoire» dans les circonstances
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537297541566824448,,Dr Paris interrogé sur un article qu'il a écrit sur les hésitations des psys à diagnostiquer troubles de personnalité limite #Magnotta
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537294734809907200,,"L'avocat de #Magnotta suggère que Paris a un biais en faveur des troubles de personnalité limite, parce que c'est son champ d'expertise."
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537294532493467650,,L'avocat de #Magnotta attaque crédibilité du Dr Paris. Laisse entendre que Paris aurait pu déceler schizophrénie. Témoin pas d'accord.
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537292352935952386,,"Paris dit que le cas #Magnotta était difficile et compliqué parce qu'il manquait d'informations sur son passé, consommation de drogues, etc."
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537291942737244160,,Me Leclair présente au Dr Paris différents dossiers médicaux de #Magnotta. Le psychiatre n'a vu aucun d'eux.
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537289090144931840,,Paris admet que toutes les infos qu'il a eues dans ce dossier lui venaient de #Magnotta. N'avait aucune autre source
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537288021511794689,,"Paris admet qu'il n'était pas présent pour début de la consultation avec #Magnotta. Fut fait par une résidente, Dr Propst."
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537287578123513856,,Paris admet qu'il espérait ne pas avoir à témoigner dans ce dossier. Était contrarié du meurtre commis peu après sa consultation. #Magnotta
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537286522937298944,,Procès #Magnotta reprend. Me Leclair interroge le Dr Paris sur une conversation qu'il a déjà eue avec lui.
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537285086438506497,,"Dr Paris sera maintenant contre-interrogé par l'avocat de #Magnotta, Luc Leclair... Mais Me Leclair demande à ce que le jury se retire"
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537284588134215680,,"Si #Magnotta avait souffert de shcizophrénie 17 avril 2012, vous l'auriez constaté? demande Couronne. Probable, mais pas certain, dit Paris"
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537284008716304384,,"Procès #Magnotta reprend. Suite du témoignage du psychiatre Joel Paris, qui a vu l'accusé pendant une heure le 17 avril 2012."
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537277359880404992,,Pause de 20 minutes au procès #Magnotta
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537277198995300352,,"Il aurait fallu avoir ses dossiers médicaux pour être plus certain du diagnostic, dit Paris #Magnotta"
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537276888222543872,,"Paris a référé #Magnotta à une clinique pour gens ayant troubles de personnalité limite. Mais il aurait fallu l'évaluer + longuement, dit-il"
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537276402333396992,,"Le handicap de #Magnotta était mineur, selon Paris. Il avait un appartement, subvenait à ses besoins, etc."
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537275405221494785,,"Paris dit avoir conclu que #Magnotta avait trouble de personnalité limite. Se caractérise par troubles d'humeur, relations difficles, etc."
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537274893814206464,,"Lors de cette consultation en avril 2012, aucun indice que #Magnotta était schizophrène, dit le Dr Paris."
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537273267703513088,,"En fait, #Magnotta avait déjà entendu des bruits, non des voix. Il avait déjà pris des antispsychotiques, dit Dr Paris."
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537272566155853824,,"#Magnotta m'a dit avoir été hospitalisé, diagnostiqué schizophrène, avoir déjà entendu des voix. Causé selon lui par coke et marijuana"
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537272165100695552,,"#Magnotta n'avait pas dit entendre des voix, dit Paris. Le Dr Watts a évoqué cette histoire la semaine dernière."
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537271370061991937,,"#Magnotta avait des problèmes dans ses relations. Se sentait abandonné, trahi, explique Paris. Disait s'être déjà mutilé, tenté suicides"
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537270236194803713,,Dernière épisode du genre décrit par #Magnotta remontait à son voyage à Londres quatre mois plus tôt. Avait dépensé bcp.
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537269894275158016,,"#Magnotta décrivait des hauts et des bas, durant des heures ou des jours. Parlait lui-même de phases maniaques, dit Paris."
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537269518704590850,,"#Magnotta m'avait dit avoir été suivi en psychiatrie en Ontario, voulait faire de même au Québec. Mais pas clair pourquoi, dit Paris"
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537269298985971713,,"#Magnotta était cohérent quand je l'ai vu dit Paris. Aucune preuve qu'il n'était pas logique, dit-il. Sur ce, on l'interroge sur son rapport"
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537268916733874178,,Paris dit avoir immédiatement reconnu #Magnotta quand l'affaire a été médiatisée.
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537268585820078080,,"C'était un cas «difficile et compliqué», dit Paris. Il dit qu'il ne connaissait pas l'historique médical de #Magnotta"
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537268374003535873,,"#Magnotta nous avait été référé pour consultation et évaluation, dit Paris. Il l'a rencontré une heure, ce qui est normal, dit-il"
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537268087574528000,,Paris est déclaré expert en psychiatrie. Il dit avoir rencontré #Magnotta en avril 2012 avec un résident. Il explique
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537267515232382976,,Dr Paris interrogé sur le trouble de la personnalité. Plusieurs cas possibles selon DSM #Magnotta
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537266956412682241,,"La Couronne veut que le Dr Paris soit déclaré témoin expert. Il décline sa formation, ses expériences professionnelles #Magnotta"
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537266427951337472,,"La Couronne entreprend sa contre-preuve. 1er témoin, le psy Joel Paris, qui a vu #Magnotta en avril 2012 à l'hôpital général juif"
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537265923452051456,,Fin du témoignage de Michel Bourque. La preuve de la défense est maintenant close. #Magnotta
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537265559281614849,,Fin de l'interrogatoire de Michel Bourque. Il est maintenant contre-interrogé par la Couronne. #Magnotta
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537264096325148672,,Bourque interrogé sur d'autres mandats similaires. #Magnotta changeait souvent de numéros de tél. pendant hiver-printemps 2012
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537263313722548225,,Bourque interrogé sur un compte avec carte prépayée de Public Mobile activé le 12 déc. 2011 par #Magnotta sous le nom de Chris Lemieux
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537261953862078464,,Avocat de #Magnotta interroge Bourque sur la production de registres téléphoniques.
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537261624990908416,,Bourque est de l'escouade des crimes majeurs du SPVM. Il est l'enquêteur principal dans le dossier #Magnotta
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537261401484832768,,Procès #Magnotta reprend devant jury. Nouveau témoin de la défense est le sergent-détective Michel Bourque du SPVM
11/25/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/537254994609987584,,Le procès #Magnotta devrait reprendre à 10h ce matin. Des discussions hors jury ont déjà eu lieu.
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537355810519912448,,L'article 16 du Code criminel est celui qui définit les critères de la non responsabilité criminelle. #Magnotta
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537355475302752256,,Chamberland ajoute qu'on peut être en psychose ou souffrir d'une maladie mentale et ne pas rencontrer les critères de l'art. 16 #Magnotta
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537355135195029506,,"«Faut-il absolument être psychotique pour commettre les gestes que #Magnotta a posés?» demande la poursuite. Absolument pas, dit le psy"
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537354379343704064,,2/2 ou bien #Magnotta a souffert de schizophrénie liée à la prise de drogue (y'a 10 ans) et auj les troubles de personnalité prévalent.
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537353836688838656,,"1/2 Pour Dr Chamberland, il y a 2 façons d'envisager le dossier #Magnotta Ou bien souffre de schizophrénie et ça explique tout."
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537351619051261952,,Dr Chamberland n'a pas pu évaluer #Magnotta pcq il a refusé de rencontrer le psy retenu par la Couronne
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537337613204869121,,Le psychiatre Gilles Chamberland est maintenant à la barre pour la couronne au procès #Magnotta
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537336144074387456,,"Dans ces textos, #Magnotta précise qu'il ne consomme que du cannabis."
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537335354815442945,,La cocaïne se nomme «blow» pas «glow» comme j'avais compris. Blow c'est en effet plus logique ! #Magnotta
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537333598555492352,,Le SD Derome décrit les termes codés utilisés dans des textos de #Magnotta : par ex. «420» pour marijuana ou «glow» pour cocaïne.
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537330924548292608,,Le SD Francis Derome est appelé à témoigner sur le langage codé en matière de stupéfiants. #Magnotta
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537329013212315649,,La couronne s'attarde aux textos envoyés et reçus par #Magnotta relativement à l'achat de drogue
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537328714238132224,,La couronne fait entendre son témoin suivant en contre-preuve: le SD Michel Bourque qui a été appelé par la défense ce matin #Magnotta
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537275973381943297,,Mais le psy constate des symptômes de personnalité limite chez #Magnotta
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537275643160182784,,Paris dit qu'il n'y avait aucun signe de schizophrénie chez #Magnotta en avril 2012
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537272851846676480,,#Magnotta dit qu'il a déjà entendu du «bruit» dans sa tête mais il associe ces symptômes à la consommation de drogue
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537272402246656000,,#Magnotta nie auprès de Dr Paris avoir des symptômes psychotiques comme des hallucinations auditives.
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537272112118235136,,#Magnotta dit qu'il a du mal à contrôler sa rage. S'est déjà automutilé en s'infligeant des coupures.
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537271148221054976,,Puis #Magnotta décrit des épisodes de dépression après les épisodes maniaques au psy Paris
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537270706875416576,,#Magnotta ajoute qu'il a dépensé + de 1000$ en vêtements à Londres.
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537270386975838208,,"#Magnotta se décrit comme bipolaire au Dr Paris. Dit que dernier épisode est survenu 4 mois + tôt, a acheté un billet d'avion pour Londres"
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537269818161127424,,#Magnotta apparaît composé et cohérent au psychiatre Paris lors de leur rencontre en avril 2012
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537269324034347008,,Paris dit que #Magnotta était un cas difficile et compliqué. Notamment pcq son histoire de cas remonte à plusieurs années.
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537268483126722560,,#Magnotta lui avait été référé par un médecin du CLSC. La rencontre a duré une heure. Ce qui est la norme
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537267906707738624,,Paris a vu #Magnotta une fois en avril 2012 à l'hôpital général juif.
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537267635533389825,,Le Dr Paris est psychiatre et sa spécialité : les troubles de la personnalité. #Magnotta
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537266549649063938,,"La couronne présente maintenant une contre-preuve et appelle son premier témoin Dr Joel Paris, psychiatre qui a reçu #Magnotta en 2012"
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537266045711843330,1,La défense a fini de faire entendre ses témoins ce qui signifie que #Magnotta ne témoignera pas et ne donnera pas sa version au jury
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537262263888248834,,L'avocat de #Magnotta lui pose des questions sur les relevés de téléphone cellulaire.
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537261543218774016,,La défense de #Magnotta se poursuit avec le SD Michel Bourque du SPVM. L'enquêteur principal au dossier.
11/25/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537261027378081792,,On reprend avec le jury au procès #Magnotta
11/26/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537712302384889857,,"Dans la personnalité de #Magnotta dit Chamberland, il y a cette recherche d'attention."
11/26/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537710582170783744,1,Chamberland dit que le diagnostic de schizophrénie établi chez #Magnotta en 2002 pourrait bien être attribuable à consommation de cocaïne
11/26/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537698943824445440,,Le procès #Magnotta reprend (enfin) devant jury avec le témoignage du psychiatre Chamberland
11/26/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537686890863144961,,"Le procès #Magnotta se poursuit hors jury depuis 10h27 ce matin ... Débats, discussions, points de droit. Je vous reviens qd je peux."
11/26/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537630184375975937,,Dr Chamberland veut présenter la vidéo de cette entrevue. La défense s'y oppose. Débat hors jury #Magnotta
11/26/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537629918280970241,,"Fin 2007, #Magnotta décrit à son médecin des symptômes très incapacitants mais début 2008, il auditionne pour une téléréalité et semble bien"
11/26/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537626078287003648,,Dr Chamberland soutient que #Magnotta ne répond pas aux critères
11/26/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537625885709320193,,Selon la «littérature» il faut présenter au moins 2 des 6 symptômes répertoriés pour un diagnostic de schizophrénie #Magnotta
11/26/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537624786763935744,,Le psychiatre Chamberland explique les critères diagnostic de la schizophrénie selon le DSM5 #Magnotta
11/27/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/538082664562319360,,Le procès #Magnotta se poursuivra lundi avec la suite du témoignage du Dr Chamberland
11/27/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/538082005922381827,,"2/2 ou de séduction inappropriés, utiliser son apparence pour attirer l'attention, la théâtralité #Magnotta"
11/27/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/538081628468555776,,1/2 Dr Chamberland: #Magnotta répond aux critères de la personnalité histrionique: interactions caractérisées par comportements sexuels
11/27/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/538003151950188545,,Selon l'examen qu'il fait des comportements de #Magnotta le psy dit que c'est peu probable qu'il ait eu un épisode psychotique
11/27/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/538001134376722432,,"S'ils n'ont pas d'attention, dit Chamberland, ils ressentent une angoisse importante. #Magnotta"
11/27/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/538000822748315648,,Ce trouble (histrionique) se traduit par une personnalité très théâtrale. Gens qui ont besoin d'attirer l'attention sur eux. #Magnotta
11/27/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/538000414378311681,1,"Chamberland croit que #Magnotta souffre d'un trouble de la personnalité histrionique, qui pourrait expliquer tout le dossier."
11/27/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537996685755305984,,"#Magnotta se pose en victime, n'assume pas grand-chose, dit Chamberland"
11/27/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537995684361019392,,"Pour Chamberland, #Magnotta «avait tout sauf une pensée désorganisée en prison à Berlin». Il donnait plein d'informations à Barth"
11/27/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537994412455104512,,Chamberland met sérieusement en doute le rapport du psychiatre Barth en Allemagne qui a suivi #Magnotta une semaine en prison.
11/27/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537993912007528448,,Sans parler de ce qui a trait au corps de sa victime dont il se débarrasse. #Magnotta
11/27/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537993632373301248,,"#Magnotta réussit même à réorganiser son travail en Europe, en s'inscrivant sur des sites pour escortes. Tout ça en 48h."
11/27/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537993277518413825,,"Chamberland décrit à quel point #Magnotta était organisé lors du crime et après: organisation du voyage en Europe, ménage de l'appartement"
11/27/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537991096375459840,,Chamberland dit que #Magnotta n'était pas désorganisé dans ses choix ni ses décisions alors qu'il était à Paris et Berlin.
11/27/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537989613181501440,,Le jury #Magnotta est présent et avisé par le juge que les délibérations ne commenceront pas avant la fin de la semaine du 8 décembre
11/27/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/537987053838139394,,"Croyez-le ou non, le procès #Magnotta encore hors jury. C'est vraiment un problème...accumulation de retards... Si près de Noël"
,,,,
12/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/540555713819713536,,"Juge dit au jury qu'il sera de retour mercredi prochain. Jury devrait être séquestré après instuctions finales, vendredi prochain #Magnotta"
12/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/540555505987751937,,Fin du 2e témoignage de la Dre Allard. La preuve est donc officiellement close #Magnotta
12/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/540554128960008192,,"La Dre Allard estime elle aussi, à l'instar de Watts, que #Magnotta n'est ni un sadique sexuel, ni un psychopathe."
12/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/540549900631814144,,"Fin du 2e témoignage du Dr Watts. La défense appelle à la barre son autre expert en psychiatrie légale, Marie-Frédérique Allard #Magnotta"
12/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/540549067684990976,,"#Magnotta n'est «définitivement pas un psychopathe», dit le Dr Watts devant le jury"
12/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/540544284144193536,,"Sur ce, l'avocat de #Magnotta, Luc Leclair, rappelle à la barre Joel Watts, un de ses deux experts en psychiatrie légale"
12/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/540544036210479105,,Le juge explique au jury que cette réplique de la défense est permise lorsque nouveaux enjeux ont été soulevés en contre-preuve #Magnotta
12/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/540543614146060288,,Procès #Magnotta reprend devant jury. La défense a eu l'autorisation de présenter une réplique à la contre-preuve de la Couronne
12/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/540521505537667072,,Débat hors jury d'une heure au procès #Magnotta ce matin. On reprendra devant le jury à 11h
12/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/540274032659415040,,"#Magnotta a refusé de rencontrer tout psychiatre embauché par la Couronne <a target=blank""href=""http://t.co/VBdzz5vUcW"">http://t.co/VBdzz5vUcW</a>"""
12/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/540252392613507072,,Ce refus de #Magnotta de rencontrer tout psy de la Couronne est révélé dans un exposé conjoint des faits déposé en preuve mercredi pm (2/2)
12/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/540251866056364032,,#Magnotta n'a pas seulement refusé de rencontrer le psychiatre Chamberland; il n'a voulu rencontrer aucun psychiatre de la Couronne (1/2)
12/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/540236823659044866,,"Fin de la journée au procès #Magnotta. De retour jeudi, 9h30"
12/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/540236521484595200,,La Couronne confirme que sa contre-preuve est terminée. #Magnotta
12/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/540234159172882433,,"Sur ce, fin du témoignage du Dr Chamberland. #Magnotta"
12/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/540233834839965696,,"«C'est qqun qui est à risque de récidiver», «triomphant»  tant qu'on ne l'aura pas retrouvé, ajoute Chamberland à Arcand #Magnotta"
12/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/540233525434519552,,"Avec les infos disponibles, il semble que l'individu est «psychopathe», «sadique», dit encore Chamberland à Arcand. #Magnotta"
12/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/540233236954497025,,«Ce serait qqun qui serait en contact avec la réalité»  dit Chamberland à Arcand après avoir précisé que c'est selon infos disponibles
12/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/540232717229916161,,Procès #Magnotta reprend? La défense fait entendre une entrevue que le Dr Chamberland a accordée à Paul Arcand après le meurtre de Lin Jun.
12/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/540196124406325248,,"Sur ce, pause du midi au procès #Magnotta."
12/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/540196036556644352,,Ah! Dr Chamberland et la défense s'entendent sur un aspect vs hospitalisation de #Magnotta à Mount Sinai: on ne peut se fier à ce qu'il dit.
